,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
1146,HWF_0002,PUBLISHED,1990,EUR,BLR,29549,29549.0,,,
1147,HWF_0002,PUBLISHED,1991,EUR,BLR,29427,29427.0,,,
1148,HWF_0002,PUBLISHED,1992,EUR,BLR,29863,29863.0,,,
1149,HWF_0002,PUBLISHED,1993,EUR,BLR,29971,29971.0,,,
1150,HWF_0002,PUBLISHED,1994,EUR,BLR,30518,30518.0,,,
1151,HWF_0002,PUBLISHED,1995,EUR,BLR,30733,30733.0,,,
1152,HWF_0002,PUBLISHED,1996,EUR,BLR,31315,31315.0,,,
1153,HWF_0002,PUBLISHED,1997,EUR,BLR,31640,31640.0,,,
1154,HWF_0002,PUBLISHED,1998,EUR,BLR,32163,32163.0,,,
1155,HWF_0002,PUBLISHED,1999,EUR,BLR,32654,32654.0,,,
1156,HWF_0002,PUBLISHED,2000,EUR,BLR,32574,32574.0,,,
1157,HWF_0002,PUBLISHED,2001,EUR,BLR,32182,32182.0,,,
1158,HWF_0002,PUBLISHED,2002,EUR,BLR,32150,32150.0,,,
1159,HWF_0002,PUBLISHED,2003,EUR,BLR,32119,32119.0,,,
1160,HWF_0002,PUBLISHED,2004,EUR,BLR,31754,31754.0,,,
1161,HWF_0002,PUBLISHED,2005,EUR,BLR,31694,31694.0,,,
1162,HWF_0002,PUBLISHED,2006,EUR,BLR,32162,32162.0,,,
1163,HWF_0002,PUBLISHED,2007,EUR,BLR,33472,33472.0,,,
1164,HWF_0002,PUBLISHED,2008,EUR,BLR,29755,29755.0,,,
1165,HWF_0002,PUBLISHED,2009,EUR,BLR,30983,30983.0,,,
1166,HWF_0002,PUBLISHED,2010,EUR,BLR,30615,30615.0,,,
1167,HWF_0002,PUBLISHED,2011,EUR,BLR,44827,44827.0,,,
1168,HWF_0002,PUBLISHED,2012,EUR,BLR,45533,45533.0,,,
1169,HWF_0002,PUBLISHED,2013,EUR,BLR,45736,45736.0,,,
1170,HWF_0002,PUBLISHED,2014,EUR,BLR,47272,47272.0,,,
1171,HWF_0002,PUBLISHED,2015,EUR,BLR,48995,48995.0,,,
1172,HWF_0002,PUBLISHED,1996,EUR,CHE,22717,22717.0,,,
1173,HWF_0002,PUBLISHED,2000,EUR,CHE,25216,25216.0,,,
1174,HWF_0002,PUBLISHED,2001,EUR,CHE,25395,25395.0,,,
1175,HWF_0002,PUBLISHED,2002,EUR,CHE,25921,25921.0,,,
1176,HWF_0002,PUBLISHED,2003,EUR,CHE,27268,27268.0,,,
1177,HWF_0002,PUBLISHED,2004,EUR,CHE,27742,27742.0,,,
1178,HWF_0002,PUBLISHED,2005,EUR,CHE,28223,28223.0,,,
1179,HWF_0002,PUBLISHED,2006,EUR,CHE,28780,28780.0,,,
1180,HWF_0002,PUBLISHED,2007,EUR,CHE,29031,29031.0,,,
1181,HWF_0002,PUBLISHED,2008,EUR,CHE,29194,29194.0,,,
1182,HWF_0002,PUBLISHED,2009,EUR,CHE,29680,29680.0,,,
1183,HWF_0002,PUBLISHED,2010,EUR,CHE,29803,29803.0,,,
1184,HWF_0002,PUBLISHED,2011,EUR,CHE,30327,30327.0,,,
1185,HWF_0002,PUBLISHED,2012,EUR,CHE,31313,31313.0,,,
1186,HWF_0002,PUBLISHED,2013,EUR,CHE,32681,32681.0,,,
1187,HWF_0002,PUBLISHED,2014,EUR,CHE,33785,33785.0,,,
1188,HWF_0002,PUBLISHED,2015,EUR,CHE,34762,34762.0,,,
1189,HWF_0002,PUBLISHED,2016,EUR,CHE,35592,35592.0,,,
1190,HWF_0002,PUBLISHED,2017,EUR,CHE,36324,36324.0,,,
1191,HWF_0002,PUBLISHED,1976,EUR,CYP,478,478.0,,,
1192,HWF_0002,PUBLISHED,1980,EUR,CYP,560,560.0,,,
1193,HWF_0002,PUBLISHED,1985,EUR,CYP,1692,1692.0,,,
1194,HWF_0002,PUBLISHED,1986,EUR,CYP,911,911.0,,,
1195,HWF_0002,PUBLISHED,1987,EUR,CYP,997,997.0,,,
1196,HWF_0002,PUBLISHED,1988,EUR,CYP,1082,1082.0,,,
1197,HWF_0002,PUBLISHED,1989,EUR,CYP,1171,1171.0,,,
1198,HWF_0002,PUBLISHED,1990,EUR,CYP,1198,1198.0,,,
1199,HWF_0002,PUBLISHED,1991,EUR,CYP,1265,1265.0,,,
1200,HWF_0002,PUBLISHED,1992,EUR,CYP,1368,1368.0,,,
1201,HWF_0002,PUBLISHED,1993,EUR,CYP,1441,1441.0,,,
1202,HWF_0002,PUBLISHED,1994,EUR,CYP,1528,1528.0,,,
1203,HWF_0002,PUBLISHED,1995,EUR,CYP,1607,1607.0,,,
1204,HWF_0002,PUBLISHED,1996,EUR,CYP,1645,1645.0,,,
1205,HWF_0002,PUBLISHED,1997,EUR,CYP,1685,1685.0,,,
1206,HWF_0002,PUBLISHED,1998,EUR,CYP,1721,1721.0,,,
1207,HWF_0002,PUBLISHED,2000,EUR,CYP,1800,1800.0,,,
1208,HWF_0002,PUBLISHED,2001,EUR,CYP,1839,1839.0,,,
1209,HWF_0002,PUBLISHED,2002,EUR,CYP,1835,1835.0,,,
1210,HWF_0002,PUBLISHED,2003,EUR,CYP,1850,1850.0,,,
1211,HWF_0002,PUBLISHED,2004,EUR,CYP,1932,1932.0,,,
1212,HWF_0002,PUBLISHED,2005,EUR,CYP,1949,1949.0,,,
1213,HWF_0002,PUBLISHED,2006,EUR,CYP,1921,1921.0,,,
1214,HWF_0002,PUBLISHED,2007,EUR,CYP,2143,2143.0,,,
1215,HWF_0002,PUBLISHED,2008,EUR,CYP,2218,2218.0,,,
1216,HWF_0002,PUBLISHED,2009,EUR,CYP,2313,2313.0,,,
1217,HWF_0002,PUBLISHED,2010,EUR,CYP,2399,2399.0,,,
1218,HWF_0002,PUBLISHED,2011,EUR,CYP,2529,2529.0,,,
1219,HWF_0002,PUBLISHED,2012,EUR,CYP,2606,2606.0,,,
1220,HWF_0002,PUBLISHED,2013,EUR,CYP,2754,2754.0,,,
1221,HWF_0002,PUBLISHED,2014,EUR,CYP,2880,2880.0,,,
1222,HWF_0002,PUBLISHED,2015,EUR,CYP,3046,3046.0,,,
1223,HWF_0002,PUBLISHED,2016,EUR,CYP,2283,2283.0,,,
1224,HWF_0002,PUBLISHED,1980,EUR,CZE,23303,23303.0,,,
1225,HWF_0002,PUBLISHED,1981,EUR,CZE,23936,23936.0,,,
1226,HWF_0002,PUBLISHED,1982,EUR,CZE,24584,24584.0,,,
1227,HWF_0002,PUBLISHED,1983,EUR,CZE,25341,25341.0,,,
1228,HWF_0002,PUBLISHED,1984,EUR,CZE,25859,25859.0,,,
1229,HWF_0002,PUBLISHED,1985,EUR,CZE,26649,26649.0,,,
1230,HWF_0002,PUBLISHED,1986,EUR,CZE,26957,26957.0,,,
1231,HWF_0002,PUBLISHED,1987,EUR,CZE,27145,27145.0,,,
1232,HWF_0002,PUBLISHED,1988,EUR,CZE,27910,27910.0,,,
1233,HWF_0002,PUBLISHED,1989,EUR,CZE,28200,28200.0,,,
1234,HWF_0002,PUBLISHED,1990,EUR,CZE,28036,28036.0,,,
1235,HWF_0002,PUBLISHED,1991,EUR,CZE,27575,27575.0,,,
1236,HWF_0002,PUBLISHED,1992,EUR,CZE,27645,27645.0,,,
1237,HWF_0002,PUBLISHED,1993,EUR,CZE,29589,29589.0,,,
1238,HWF_0002,PUBLISHED,1994,EUR,CZE,30306,30306.0,,,
1239,HWF_0002,PUBLISHED,1995,EUR,CZE,30942,30942.0,,,
1240,HWF_0002,PUBLISHED,1996,EUR,CZE,30784,30784.0,,,
1241,HWF_0002,PUBLISHED,1997,EUR,CZE,32065,32065.0,,,
1242,HWF_0002,PUBLISHED,1998,EUR,CZE,31192,31192.0,,,
1243,HWF_0002,PUBLISHED,1999,EUR,CZE,31653,31653.0,,,
1244,HWF_0002,PUBLISHED,2000,EUR,CZE,34604,34604.0,,,
1245,HWF_0002,PUBLISHED,2001,EUR,CZE,35222,35222.0,,,
1246,HWF_0002,PUBLISHED,2002,EUR,CZE,35750,35750.0,,,
1247,HWF_0002,PUBLISHED,2003,EUR,CZE,35960,35960.0,,,
1248,HWF_0002,PUBLISHED,2004,EUR,CZE,35907,35907.0,,,
1249,HWF_0002,PUBLISHED,2005,EUR,CZE,35811,35811.0,,,
1250,HWF_0002,PUBLISHED,2006,EUR,CZE,36595,36595.0,,,
1251,HWF_0002,PUBLISHED,2007,EUR,CZE,36815,36815.0,,,
1252,HWF_0002,PUBLISHED,2008,EUR,CZE,36921,36921.0,,,
1253,HWF_0002,PUBLISHED,2009,EUR,CZE,36742,36742.0,,,
1254,HWF_0002,PUBLISHED,2010,EUR,CZE,37053,37053.0,,,
1255,HWF_0002,PUBLISHED,2011,EUR,CZE,37623,37623.0,,,
1256,HWF_0002,PUBLISHED,2012,EUR,CZE,38624,38624.0,,,
1257,HWF_0002,PUBLISHED,2013,EUR,CZE,38776,38776.0,,,
1258,HWF_0002,PUBLISHED,2014,EUR,CZE,41671,41671.0,,,
1259,HWF_0002,PUBLISHED,2015,EUR,CZE,41893,41893.0,,,
1260,HWF_0002,PUBLISHED,2016,EUR,CZE,42682,42682.0,,,
1261,HWF_0002,PUBLISHED,2017,EUR,CZE,43283,43283.0,,,
1262,HWF_0002,PUBLISHED,2018,EUR,CZE,43951,43951.0,,,
1263,HWF_0002,PUBLISHED,1991,EUR,DEU,220445,220445.0,,,
1264,HWF_0002,PUBLISHED,1992,EUR,DEU,227882,227882.0,,,
1265,HWF_0002,PUBLISHED,1993,EUR,DEU,236608,236608.0,,,
1266,HWF_0002,PUBLISHED,1994,EUR,DEU,243406,243406.0,,,
1267,HWF_0002,PUBLISHED,1995,EUR,DEU,249458,249458.0,,,
1268,HWF_0002,PUBLISHED,1996,EUR,DEU,253975,253975.0,,,
1269,HWF_0002,PUBLISHED,1997,EUR,DEU,255654,255654.0,,,
1270,HWF_0002,PUBLISHED,1998,EUR,DEU,259441,259441.0,,,
1271,HWF_0002,PUBLISHED,1999,EUR,DEU,262400,262400.0,,,
1272,HWF_0002,PUBLISHED,2000,EUR,DEU,266869,266869.0,,,
1273,HWF_0002,PUBLISHED,2001,EUR,DEU,271157,271157.0,,,
1274,HWF_0002,PUBLISHED,2002,EUR,DEU,273961,273961.0,,,
1275,HWF_0002,PUBLISHED,2003,EUR,DEU,276643,276643.0,,,
1276,HWF_0002,PUBLISHED,2004,EUR,DEU,278444,278444.0,,,
1277,HWF_0002,PUBLISHED,2005,EUR,DEU,280012,280012.0,,,
1278,HWF_0002,PUBLISHED,2006,EUR,DEU,283102,283102.0,,,
1279,HWF_0002,PUBLISHED,2007,EUR,DEU,286803,286803.0,,,
1280,HWF_0002,PUBLISHED,2008,EUR,DEU,290723,290723.0,,,
1281,HWF_0002,PUBLISHED,2009,EUR,DEU,296400,296400.0,,,
1282,HWF_0002,PUBLISHED,2010,EUR,DEU,303645,303645.0,,,
1283,HWF_0002,PUBLISHED,2011,EUR,DEU,311223,311223.0,,,
1284,HWF_0002,PUBLISHED,2012,EUR,DEU,317390,317390.0,,,
1285,HWF_0002,PUBLISHED,2013,EUR,DEU,325407,325407.0,,,
1286,HWF_0002,PUBLISHED,2014,EUR,DEU,332695,332695.0,,,
1287,HWF_0002,PUBLISHED,2015,EUR,DEU,338129,338129.0,,,
1288,HWF_0002,PUBLISHED,2016,EUR,DEU,344755,344755.0,,,
1289,HWF_0002,PUBLISHED,2017,EUR,DEU,351195,351195.0,,,
1290,HWF_0002,PUBLISHED,1980,EUR,DNK,9083,9083.0,,,
1291,HWF_0002,PUBLISHED,1981,EUR,DNK,9396,9396.0,,,
1292,HWF_0002,PUBLISHED,1982,EUR,DNK,10475,10475.0,,,
1293,HWF_0002,PUBLISHED,1983,EUR,DNK,10820,10820.0,,,
1294,HWF_0002,PUBLISHED,1984,EUR,DNK,11558,11558.0,,,
1295,HWF_0002,PUBLISHED,1985,EUR,DNK,11765,11765.0,,,
1296,HWF_0002,PUBLISHED,1986,EUR,DNK,12007,12007.0,,,
1297,HWF_0002,PUBLISHED,1987,EUR,DNK,12050,12050.0,,,
1298,HWF_0002,PUBLISHED,1988,EUR,DNK,12410,12410.0,,,
1299,HWF_0002,PUBLISHED,1989,EUR,DNK,12621,12621.0,,,
1300,HWF_0002,PUBLISHED,1990,EUR,DNK,12828,12828.0,,,
1301,HWF_0002,PUBLISHED,1991,EUR,DNK,12531,12531.0,,,
1302,HWF_0002,PUBLISHED,1992,EUR,DNK,13433,13433.0,,,
1303,HWF_0002,PUBLISHED,1993,EUR,DNK,13569,13569.0,,,
1304,HWF_0002,PUBLISHED,1994,EUR,DNK,13761,13761.0,,,
1305,HWF_0002,PUBLISHED,1995,EUR,DNK,14038,14038.0,,,
1306,HWF_0002,PUBLISHED,1996,EUR,DNK,14207,14207.0,,,
1307,HWF_0002,PUBLISHED,1997,EUR,DNK,14672,14672.0,,,
1308,HWF_0002,PUBLISHED,1998,EUR,DNK,15144,15144.0,,,
1309,HWF_0002,PUBLISHED,1999,EUR,DNK,15342,15342.0,,,
1310,HWF_0002,PUBLISHED,2000,EUR,DNK,15553,15553.0,,,
1311,HWF_0002,PUBLISHED,2001,EUR,DNK,15717,15717.0,,,
1312,HWF_0002,PUBLISHED,2002,EUR,DNK,16324,16324.0,,,
1313,HWF_0002,PUBLISHED,2003,EUR,DNK,16608,16608.0,,,
1314,HWF_0002,PUBLISHED,2004,EUR,DNK,17438,17438.0,,,
1315,HWF_0002,PUBLISHED,2005,EUR,DNK,18072,18072.0,,,
1316,HWF_0002,PUBLISHED,2006,EUR,DNK,18615,18615.0,,,
1317,HWF_0002,PUBLISHED,2007,EUR,DNK,18886,18886.0,,,
1318,HWF_0002,PUBLISHED,2008,EUR,DNK,19664,19664.0,,,
1319,HWF_0002,PUBLISHED,2009,EUR,DNK,20165,20165.0,,,
1320,HWF_0002,PUBLISHED,2010,EUR,DNK,20670,20670.0,,,
1321,HWF_0002,PUBLISHED,2011,EUR,DNK,21108,21108.0,,,
1322,HWF_0002,PUBLISHED,2012,EUR,DNK,21458,21458.0,,,
1323,HWF_0002,PUBLISHED,2013,EUR,DNK,21614,21614.0,,,
1324,HWF_0002,PUBLISHED,2014,EUR,DNK,21882,21882.0,,,
1325,HWF_0002,PUBLISHED,2015,EUR,DNK,22332,22332.0,,,
1326,HWF_0002,PUBLISHED,2016,EUR,DNK,22902,22902.0,,,
1327,HWF_0002,PUBLISHED,1975,EUR,ESP,54533,54533.0,,,
1328,HWF_0002,PUBLISHED,1976,EUR,ESP,64597,64597.0,,,
1329,HWF_0002,PUBLISHED,1977,EUR,ESP,69080,69080.0,,,
1330,HWF_0002,PUBLISHED,1978,EUR,ESP,75081,75081.0,,,
1331,HWF_0002,PUBLISHED,1979,EUR,ESP,81658,81658.0,,,
1332,HWF_0002,PUBLISHED,1980,EUR,ESP,68900,68900.0,,,
1333,HWF_0002,PUBLISHED,1981,EUR,ESP,96569,96569.0,,,
1334,HWF_0002,PUBLISHED,1982,EUR,ESP,104759,104759.0,,,
1335,HWF_0002,PUBLISHED,1983,EUR,ESP,115251,115251.0,,,
1336,HWF_0002,PUBLISHED,1984,EUR,ESP,121362,121362.0,,,
1337,HWF_0002,PUBLISHED,1985,EUR,ESP,78700,78700.0,,,
1338,HWF_0002,PUBLISHED,1986,EUR,ESP,131080,131080.0,,,
1339,HWF_0002,PUBLISHED,1987,EUR,ESP,135406,135406.0,,,
1340,HWF_0002,PUBLISHED,1988,EUR,ESP,138994,138994.0,,,
1341,HWF_0002,PUBLISHED,1989,EUR,ESP,143803,143803.0,,,
1342,HWF_0002,PUBLISHED,1990,EUR,ESP,79600,79600.0,,,
1343,HWF_0002,PUBLISHED,1991,EUR,ESP,153306,153306.0,,,
1344,HWF_0002,PUBLISHED,1992,EUR,ESP,156100,156100.0,,,
1345,HWF_0002,PUBLISHED,1993,EUR,ESP,159291,159291.0,,,
1346,HWF_0002,PUBLISHED,1994,EUR,ESP,162089,162089.0,,,
1347,HWF_0002,PUBLISHED,1995,EUR,ESP,162650,162650.0,,,
1348,HWF_0002,PUBLISHED,1996,EUR,ESP,109600,109600.0,,,
1349,HWF_0002,PUBLISHED,1997,EUR,ESP,114867,114867.0,,,
1350,HWF_0002,PUBLISHED,1998,EUR,ESP,117566,117566.0,,,
1351,HWF_0002,PUBLISHED,1999,EUR,ESP,123200,123200.0,,,
1352,HWF_0002,PUBLISHED,2000,EUR,ESP,127200,127200.0,,,
1353,HWF_0002,PUBLISHED,2001,EUR,ESP,128100,128100.0,,,
1354,HWF_0002,PUBLISHED,2002,EUR,ESP,129667,129667.0,,,
1355,HWF_0002,PUBLISHED,2003,EUR,ESP,136000,136000.0,,,
1356,HWF_0002,PUBLISHED,2004,EUR,ESP,147833,147833.0,,,
1357,HWF_0002,PUBLISHED,2005,EUR,ESP,121515,121515.0,,,
1358,HWF_0002,PUBLISHED,2006,EUR,ESP,126161,126161.0,,,
1359,HWF_0002,PUBLISHED,2007,EUR,ESP,130594,130594.0,,,
1360,HWF_0002,PUBLISHED,2008,EUR,ESP,137503,137503.0,,,
1361,HWF_0002,PUBLISHED,2009,EUR,ESP,141589,141589.0,,,
1362,HWF_0002,PUBLISHED,2010,EUR,ESP,142162,142162.0,,,
1363,HWF_0002,PUBLISHED,2011,EUR,ESP,143481,143481.0,,,
1364,HWF_0002,PUBLISHED,2012,EUR,ESP,147760,147760.0,,,
1365,HWF_0002,PUBLISHED,2013,EUR,ESP,147481,147481.0,,,
1366,HWF_0002,PUBLISHED,2014,EUR,ESP,148086,148086.0,,,
1367,HWF_0002,PUBLISHED,2015,EUR,ESP,150127,150127.0,,,
1368,HWF_0002,PUBLISHED,2016,EUR,ESP,177731,177731.0,,,
1369,HWF_0002,PUBLISHED,2017,EUR,ESP,180633,180633.0,,,
1370,HWF_0002,PUBLISHED,1988,EUR,EST,5435,5435.0,,,
1371,HWF_0002,PUBLISHED,1989,EUR,EST,5473,5473.0,,,
1372,HWF_0002,PUBLISHED,1990,EUR,EST,5498,5498.0,,,
1373,HWF_0002,PUBLISHED,1991,EUR,EST,5520,5520.0,,,
1374,HWF_0002,PUBLISHED,1992,EUR,EST,5004,5004.0,,,
1375,HWF_0002,PUBLISHED,1993,EUR,EST,4792,4792.0,,,
1376,HWF_0002,PUBLISHED,1994,EUR,EST,4680,4680.0,,,
1377,HWF_0002,PUBLISHED,1995,EUR,EST,4585,4585.0,,,
1378,HWF_0002,PUBLISHED,1996,EUR,EST,4457,4457.0,,,
1379,HWF_0002,PUBLISHED,1997,EUR,EST,4533,4533.0,,,
1380,HWF_0002,PUBLISHED,1998,EUR,EST,4330,4330.0,,,
1381,HWF_0002,PUBLISHED,1999,EUR,EST,4406,4406.0,,,
1382,HWF_0002,PUBLISHED,2000,EUR,EST,4371,4371.0,,,
1383,HWF_0002,PUBLISHED,2001,EUR,EST,4245,4245.0,,,
1384,HWF_0002,PUBLISHED,2002,EUR,EST,4268,4268.0,,,
1385,HWF_0002,PUBLISHED,2003,EUR,EST,4277,4277.0,,,
1386,HWF_0002,PUBLISHED,2004,EUR,EST,4335,4335.0,,,
1387,HWF_0002,PUBLISHED,2005,EUR,EST,4261,4261.0,,,
1388,HWF_0002,PUBLISHED,2006,EUR,EST,4286,4286.0,,,
1389,HWF_0002,PUBLISHED,2007,EUR,EST,4370,4370.0,,,
1390,HWF_0002,PUBLISHED,2008,EUR,EST,4469,4469.0,,,
1391,HWF_0002,PUBLISHED,2009,EUR,EST,4378,4378.0,,,
1392,HWF_0002,PUBLISHED,2010,EUR,EST,4319,4319.0,,,
1393,HWF_0002,PUBLISHED,2011,EUR,EST,4372,4372.0,,,
1394,HWF_0002,PUBLISHED,2012,EUR,EST,4343,4343.0,,,
1395,HWF_0002,PUBLISHED,2013,EUR,EST,4395,4395.0,,,
1396,HWF_0002,PUBLISHED,2014,EUR,EST,4418,4418.0,,,
1397,HWF_0002,PUBLISHED,2015,EUR,EST,4492,4492.0,,,
1398,HWF_0002,PUBLISHED,2016,EUR,EST,4548,4548.0,,,
1399,HWF_0002,PUBLISHED,2017,EUR,EST,4569,4569.0,,,
1400,HWF_0002,PUBLISHED,2018,EUR,EST,5931,5931.0,,,
1401,HWF_0002,PUBLISHED,1988,EUR,FIN,13537,13537.0,,,
1402,HWF_0002,PUBLISHED,1989,EUR,FIN,13938,13938.0,,,
1403,HWF_0002,PUBLISHED,1990,EUR,FIN,14450,14450.0,,,
1404,HWF_0002,PUBLISHED,1991,EUR,FIN,14967,14967.0,,,
1405,HWF_0002,PUBLISHED,1992,EUR,FIN,15412,15412.0,,,
1406,HWF_0002,PUBLISHED,1993,EUR,FIN,15875,15875.0,,,
1407,HWF_0002,PUBLISHED,1994,EUR,FIN,16347,16347.0,,,
1408,HWF_0002,PUBLISHED,1999,EUR,FIN,14280,14280.0,,,
1409,HWF_0002,PUBLISHED,2000,EUR,FIN,14807,14807.0,,,
1410,HWF_0002,PUBLISHED,2001,EUR,FIN,14854,14854.0,,,
1411,HWF_0002,PUBLISHED,2002,EUR,FIN,15077,15077.0,,,
1412,HWF_0002,PUBLISHED,2003,EUR,FIN,15271,15271.0,,,
1413,HWF_0002,PUBLISHED,2004,EUR,FIN,15469,15469.0,,,
1414,HWF_0002,PUBLISHED,2005,EUR,FIN,15731,15731.0,,,
1415,HWF_0002,PUBLISHED,2006,EUR,FIN,15971,15971.0,,,
1416,HWF_0002,PUBLISHED,2007,EUR,FIN,16079,16079.0,,,
1417,HWF_0002,PUBLISHED,2008,EUR,FIN,16287,16287.0,,,
1418,HWF_0002,PUBLISHED,2009,EUR,FIN,16487,16487.0,,,
1419,HWF_0002,PUBLISHED,2010,EUR,FIN,17521,17521.0,,,
1420,HWF_0002,PUBLISHED,2011,EUR,FIN,16828,16828.0,,,
1421,HWF_0002,PUBLISHED,2012,EUR,FIN,17790,17790.0,,,
1422,HWF_0002,PUBLISHED,2013,EUR,FIN,17930,17930.0,,,
1423,HWF_0002,PUBLISHED,2014,EUR,FIN,18526,18526.0,,,
1424,HWF_0002,PUBLISHED,2015,EUR,FIN,18257,18257.0,,,
1425,HWF_0002,PUBLISHED,2016,EUR,FIN,20956,20956.0,,,
1426,HWF_0002,PUBLISHED,1990,EUR,FRA,175912,175912.0,,,
1427,HWF_0002,PUBLISHED,1991,EUR,FRA,179600,179600.0,,,
1428,HWF_0002,PUBLISHED,1992,EUR,FRA,183246,183246.0,,,
1429,HWF_0002,PUBLISHED,1993,EUR,FRA,185477,185477.0,,,
1430,HWF_0002,PUBLISHED,1994,EUR,FRA,188082,188082.0,,,
1431,HWF_0002,PUBLISHED,1995,EUR,FRA,189891,189891.0,,,
1432,HWF_0002,PUBLISHED,1996,EUR,FRA,191663,191663.0,,,
1433,HWF_0002,PUBLISHED,1997,EUR,FRA,193382,193382.0,,,
1434,HWF_0002,PUBLISHED,1998,EUR,FRA,194834,194834.0,,,
1435,HWF_0002,PUBLISHED,1999,EUR,FRA,195751,195751.0,,,
1436,HWF_0002,PUBLISHED,2000,EUR,FRA,197977,197977.0,,,
1437,HWF_0002,PUBLISHED,2001,EUR,FRA,201140,201140.0,,,
1438,HWF_0002,PUBLISHED,2002,EUR,FRA,203962,203962.0,,,
1439,HWF_0002,PUBLISHED,2003,EUR,FRA,206289,206289.0,,,
1440,HWF_0002,PUBLISHED,2004,EUR,FRA,208768,208768.0,,,
1441,HWF_0002,PUBLISHED,2005,EUR,FRA,210312,210312.0,,,
1442,HWF_0002,PUBLISHED,2006,EUR,FRA,211324,211324.0,,,
1443,HWF_0002,PUBLISHED,2007,EUR,FRA,211522,211522.0,,,
1444,HWF_0002,PUBLISHED,2008,EUR,FRA,212479,212479.0,,,
1445,HWF_0002,PUBLISHED,2009,EUR,FRA,210723,210723.0,,,
1446,HWF_0002,PUBLISHED,2010,EUR,FRA,212132,212132.0,,,
1447,HWF_0002,PUBLISHED,2011,EUR,FRA,199920,199920.0,,,
1448,HWF_0002,PUBLISHED,2012,EUR,FRA,201784,201784.0,,,
1449,HWF_0002,PUBLISHED,2013,EUR,FRA,204129,204129.0,,,
1450,HWF_0002,PUBLISHED,2014,EUR,FRA,206159,206159.0,,,
1451,HWF_0002,PUBLISHED,2015,EUR,FRA,207789,207789.0,,,
1452,HWF_0002,PUBLISHED,2016,EUR,FRA,209367,209367.0,,,
1453,HWF_0002,PUBLISHED,2017,EUR,FRA,211162,211162.0,,,
1454,HWF_0002,PUBLISHED,2018,EUR,FRA,212337,212337.0,,,
1455,HWF_0002,PUBLISHED,1980,EUR,GBR,29220,29220.0,,,
1456,HWF_0002,PUBLISHED,1981,EUR,GBR,30097,30097.0,,,
1457,HWF_0002,PUBLISHED,1982,EUR,GBR,30678,30678.0,,,
1458,HWF_0002,PUBLISHED,1983,EUR,GBR,31314,31314.0,,,
1459,HWF_0002,PUBLISHED,1984,EUR,GBR,31884,31884.0,,,
1460,HWF_0002,PUBLISHED,1985,EUR,GBR,32406,32406.0,,,
1461,HWF_0002,PUBLISHED,1986,EUR,GBR,32820,32820.0,,,
1462,HWF_0002,PUBLISHED,1987,EUR,GBR,32432,32432.0,,,
1463,HWF_0002,PUBLISHED,1988,EUR,GBR,86903,86903.0,,,
1464,HWF_0002,PUBLISHED,1989,EUR,GBR,88607,88607.0,,,
1465,HWF_0002,PUBLISHED,1990,EUR,GBR,92583,92583.0,,,
1466,HWF_0002,PUBLISHED,1991,EUR,GBR,93663,93663.0,,,
1467,HWF_0002,PUBLISHED,1992,EUR,GBR,94671,94671.0,,,
1468,HWF_0002,PUBLISHED,1993,EUR,GBR,97055,97055.0,,,
1469,HWF_0002,PUBLISHED,1994,EUR,GBR,98105,98105.0,,,
1470,HWF_0002,PUBLISHED,1995,EUR,GBR,101803,101803.0,,,
1471,HWF_0002,PUBLISHED,1996,EUR,GBR,104429,104429.0,,,
1472,HWF_0002,PUBLISHED,1997,EUR,GBR,108030,108030.0,,,
1473,HWF_0002,PUBLISHED,1998,EUR,GBR,110952,110952.0,,,
1474,HWF_0002,PUBLISHED,1999,EUR,GBR,112183,112183.0,,,
1475,HWF_0002,PUBLISHED,2000,EUR,GBR,117332,117332.0,,,
1476,HWF_0002,PUBLISHED,2001,EUR,GBR,120709,120709.0,,,
1477,HWF_0002,PUBLISHED,2002,EUR,GBR,125451,125451.0,,,
1478,HWF_0002,PUBLISHED,2003,EUR,GBR,131272,131272.0,,,
1479,HWF_0002,PUBLISHED,2004,EUR,GBR,139846,139846.0,,,
1480,HWF_0002,PUBLISHED,2005,EUR,GBR,145413,145413.0,,,
1481,HWF_0002,PUBLISHED,2006,EUR,GBR,149558,149558.0,,,
1482,HWF_0002,PUBLISHED,2007,EUR,GBR,152679,152679.0,,,
1483,HWF_0002,PUBLISHED,2008,EUR,GBR,158736,158736.0,,,
1484,HWF_0002,PUBLISHED,2009,EUR,GBR,165109,165109.0,,,
1485,HWF_0002,PUBLISHED,2010,EUR,GBR,166674,166674.0,,,
1486,HWF_0002,PUBLISHED,2011,EUR,GBR,170317,170317.0,,,
1487,HWF_0002,PUBLISHED,2012,EUR,GBR,172069,172069.0,,,
1488,HWF_0002,PUBLISHED,2013,EUR,GBR,173985,173985.0,,,
1489,HWF_0002,PUBLISHED,2014,EUR,GBR,177620,177620.0,,,
1490,HWF_0002,PUBLISHED,2015,EUR,GBR,180888,180888.0,,,
1491,HWF_0002,PUBLISHED,2016,EUR,GBR,182737,182737.0,,,
1492,HWF_0002,PUBLISHED,2017,EUR,GBR,185921,185921.0,,,
1493,HWF_0002,PUBLISHED,2018,EUR,GBR,188783,188783.0,,,
1494,HWF_0002,PUBLISHED,1996,EUR,GEO,14852,14852.0,,,
