,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
65,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,DEU,Don't know,,,,
66,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,GHA,No,,,,
67,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,GRC,No,,,,
68,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,GRD,Yes,,,,
69,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,GTM,Yes,,,,
70,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,GIN,No,,,,
71,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,GNB,No,,,,
72,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,GUY,No,,,,
73,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,HTI,No,,,,
74,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,HND,No,,,,
75,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,HUN,Don't know,,,,
76,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,ISL,No,,,,
77,NCD_CCS_rheumreg,PUBLISHED,2017,SEAR,IND,No,,,,
78,NCD_CCS_rheumreg,PUBLISHED,2017,SEAR,IDN,No,,,,
79,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,IRN,No,,,,
80,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,IRQ,Don't know,,,,
81,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,IRL,No,,,,
82,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,ISR,No,,,,
83,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,ITA,No,,,,
84,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,JAM,Yes,,,,
85,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,JPN,Don't know,,,,
86,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,JOR,No,,,,
87,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,KAZ,No,,,,
88,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,KEN,Yes,,,,
89,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,KIR,Yes,,,,
90,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,KWT,Don't know,,,,
91,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,KGZ,No,,,,
92,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,LAO,No,,,,
93,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,LVA,No,,,,
94,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,LBN,No,,,,
95,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,LSO,No,,,,
96,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,LBR,No,,,,
97,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,LBY,No,,,,
98,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,LTU,Yes,,,,
99,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,LUX,No,,,,
100,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,MDG,Yes,,,,
101,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,MWI,Yes,,,,
102,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,MYS,No,,,,
