,GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,Display Value,Numeric,Low,High,Comments
0,GHED_CHEGDP_SHA2011,PUBLISHED,2006,EMR,WB_LI,AFG,10.6,10.62277,,,
1,GHED_CHEGDP_SHA2011,PUBLISHED,2008,EMR,WB_LI,AFG,10.3,10.2565,,,
2,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EMR,WB_LI,AFG,8.8,8.80594,,,
3,GHED_CHEGDP_SHA2011,PUBLISHED,2015,EMR,WB_LI,AFG,10.1,10.10535,,,
4,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AFR,WB_UMI,DZA,3.5,3.5440699999999996,,,
5,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AFR,WB_UMI,DZA,3.4,3.3551,,,
6,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AFR,WB_UMI,DZA,6.0,6.03576,,,
7,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AFR,WB_UMI,DZA,7.0,6.97848,,,
8,GHED_CHEGDP_SHA2011,PUBLISHED,2002,EUR,WB_HI,AND,9.1,9.11928,,,
9,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EUR,WB_HI,AND,8.2,8.21054,,,
10,GHED_CHEGDP_SHA2011,PUBLISHED,2011,EUR,WB_HI,AND,9.8,9.765889999999999,,,
11,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EUR,WB_HI,AND,10.1,10.112110000000001,,,
12,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AFR,WB_LMI,AGO,3.3,3.3294599999999996,,,
13,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AFR,WB_LMI,AGO,4.0,3.9672,,,
14,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LMI,AGO,3.8,3.8426099999999996,,,
15,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AFR,WB_LMI,AGO,2.6,2.64561,,,
16,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AFR,WB_LMI,AGO,2.7,2.73283,,,
17,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AMR,WB_HI,ATG,4.5,4.4807,,,
18,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AMR,WB_HI,ATG,5.4,5.42647,,,
19,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AMR,WB_HI,ATG,4.4,4.39794,,,
20,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AMR,WB_HI,ATG,5.3,5.2960199999999995,,,
21,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AMR,WB_HI,ATG,4.4,4.3573,,,
22,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AMR,WB_HI,ARG,8.5,8.46696,,,
23,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AMR,WB_HI,ARG,7.6,7.6467,,,
24,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AMR,WB_HI,ARG,7.6,7.611110000000001,,,
25,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AMR,WB_HI,ARG,9.0,9.01046,,,
26,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AMR,WB_HI,ARG,7.5,7.5444,,,
27,GHED_CHEGDP_SHA2011,PUBLISHED,2000,EUR,WB_UMI,ARM,4.2,4.1958,,,
28,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EUR,WB_UMI,ARM,5.9,5.86188,,,
29,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EUR,WB_UMI,ARM,5.5,5.49815,,,
30,GHED_CHEGDP_SHA2011,PUBLISHED,2009,EUR,WB_UMI,ARM,8.4,8.44378,,,
31,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_UMI,ARM,10.2,10.17827,,,
32,GHED_CHEGDP_SHA2011,PUBLISHED,2016,EUR,WB_UMI,ARM,10.0,9.95197,,,
33,GHED_CHEGDP_SHA2011,PUBLISHED,2005,WPR,WB_HI,AUS,8.0,7.99012,,,
34,GHED_CHEGDP_SHA2011,PUBLISHED,2007,WPR,WB_HI,AUS,8.1,8.06758,,,
35,GHED_CHEGDP_SHA2011,PUBLISHED,2014,WPR,WB_HI,AUS,9.0,9.038030000000001,,,
36,GHED_CHEGDP_SHA2011,PUBLISHED,2016,WPR,WB_HI,AUS,9.2,9.19608,,,
37,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EUR,WB_HI,AUT,9.5,9.547239999999999,,,
38,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EUR,WB_HI,AUT,9.6,9.62703,,,
39,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EUR,WB_HI,AUT,10.2,10.199160000000001,,,
40,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_HI,AUT,10.4,10.368089999999999,,,
41,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EUR,WB_UMI,AZE,5.9,5.94567,,,
42,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EUR,WB_UMI,AZE,7.4,7.43525,,,
43,GHED_CHEGDP_SHA2011,PUBLISHED,2010,EUR,WB_UMI,AZE,4.8,4.76776,,,
44,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EUR,WB_UMI,AZE,4.9,4.90177,,,
45,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AMR,WB_HI,BHS,4.0,4.012490000000001,,,
46,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AMR,WB_HI,BHS,4.4,4.35631,,,
47,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_HI,BHS,5.9,5.92425,,,
48,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AMR,WB_HI,BHS,6.0,6.047680000000001,,,
49,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AMR,WB_HI,BHS,5.8,5.75889,,,
50,GHED_CHEGDP_SHA2011,PUBLISHED,2001,EMR,WB_HI,BHR,3.7,3.6810400000000003,,,
51,GHED_CHEGDP_SHA2011,PUBLISHED,2008,EMR,WB_HI,BHR,3.3,3.2851,,,
52,GHED_CHEGDP_SHA2011,PUBLISHED,2010,EMR,WB_HI,BHR,3.8,3.84291,,,
53,GHED_CHEGDP_SHA2011,PUBLISHED,2017,EMR,WB_HI,BHR,4.7,4.7481,,,
54,GHED_CHEGDP_SHA2011,PUBLISHED,2001,SEAR,WB_LMI,BGD,2.0,1.9867400000000002,,,
55,GHED_CHEGDP_SHA2011,PUBLISHED,2006,SEAR,WB_LMI,BGD,2.3,2.3220099999999997,,,
56,GHED_CHEGDP_SHA2011,PUBLISHED,2008,SEAR,WB_LMI,BGD,2.3,2.34596,,,
57,GHED_CHEGDP_SHA2011,PUBLISHED,2015,SEAR,WB_LMI,BGD,2.5,2.46311,,,
58,GHED_CHEGDP_SHA2011,PUBLISHED,2017,SEAR,WB_LMI,BGD,2.3,2.27425,,,
59,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AMR,WB_HI,BRB,6.6,6.583239999999999,,,
60,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AMR,WB_HI,BRB,6.5,6.47676,,,
61,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AMR,WB_HI,BRB,7.6,7.599360000000001,,,
62,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AMR,WB_HI,BRB,7.0,6.96714,,,
63,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EUR,WB_UMI,BLR,5.9,5.9322,,,
64,GHED_CHEGDP_SHA2011,PUBLISHED,2006,EUR,WB_UMI,BLR,5.8,5.76296,,,
65,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EUR,WB_UMI,BLR,5.7,5.69559,,,
66,GHED_CHEGDP_SHA2011,PUBLISHED,2015,EUR,WB_UMI,BLR,6.1,6.06533,,,
67,GHED_CHEGDP_SHA2011,PUBLISHED,2002,EUR,WB_HI,BEL,8.3,8.2635,,,
68,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EUR,WB_HI,BEL,9.1,9.12505,,,
69,GHED_CHEGDP_SHA2011,PUBLISHED,2011,EUR,WB_HI,BEL,10.1,10.136660000000001,,,
70,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EUR,WB_HI,BEL,10.4,10.369660000000001,,,
71,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AMR,WB_UMI,BLZ,4.5,4.49978,,,
72,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AMR,WB_UMI,BLZ,4.6,4.56159,,,
73,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AMR,WB_UMI,BLZ,5.8,5.79697,,,
74,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AMR,WB_UMI,BLZ,5.6,5.6344,,,
75,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AFR,WB_LI,BEN,4.2,4.23001,,,
76,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AFR,WB_LI,BEN,4.2,4.153230000000001,,,
77,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LI,BEN,3.9,3.85675,,,
78,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AFR,WB_LI,BEN,4.2,4.22198,,,
79,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AFR,WB_LI,BEN,3.9,3.85561,,,
80,GHED_CHEGDP_SHA2011,PUBLISHED,2000,SEAR,WB_LMI,BTN,4.3,4.3102,,,
81,GHED_CHEGDP_SHA2011,PUBLISHED,2002,SEAR,WB_LMI,BTN,4.5,4.45451,,,
82,GHED_CHEGDP_SHA2011,PUBLISHED,2007,SEAR,WB_LMI,BTN,4.0,4.02996,,,
83,GHED_CHEGDP_SHA2011,PUBLISHED,2009,SEAR,WB_LMI,BTN,3.5,3.4614800000000003,,,
84,GHED_CHEGDP_SHA2011,PUBLISHED,2016,SEAR,WB_LMI,BTN,3.5,3.48777,,,
85,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AMR,WB_LMI,BOL,4.4,4.3955400000000004,,,
86,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AMR,WB_LMI,BOL,5.1,5.07408,,,
87,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AMR,WB_LMI,BOL,4.9,4.88936,,,
88,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AMR,WB_LMI,BOL,5.4,5.410830000000001,,,
89,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AMR,WB_LMI,BOL,6.0,5.96491,,,
90,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AMR,WB_LMI,BOL,6.9,6.85285,,,
91,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EUR,WB_UMI,BIH,9.1,9.05224,,,
92,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EUR,WB_UMI,BIH,9.5,9.5306,,,
93,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_UMI,BIH,9.5,9.47517,,,
94,GHED_CHEGDP_SHA2011,PUBLISHED,2016,EUR,WB_UMI,BIH,9.2,9.22786,,,
95,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AFR,WB_UMI,BWA,6.2,6.17619,,,
96,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AFR,WB_UMI,BWA,5.0,5.02534,,,
97,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AFR,WB_UMI,BWA,6.1,6.1414599999999995,,,
98,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AFR,WB_UMI,BWA,5.6,5.59793,,,
99,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AMR,WB_UMI,BRA,8.2,8.19711,,,
100,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AMR,WB_UMI,BRA,8.0,8.044080000000001,,,
101,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_UMI,BRA,7.9,7.94907,,,
102,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AMR,WB_UMI,BRA,7.7,7.7353,,,
103,GHED_CHEGDP_SHA2011,PUBLISHED,2001,WPR,WB_HI,BRN,2.5,2.5419400000000003,,,
104,GHED_CHEGDP_SHA2011,PUBLISHED,2003,WPR,WB_HI,BRN,2.6,2.59789,,,
105,GHED_CHEGDP_SHA2011,PUBLISHED,2010,WPR,WB_HI,BRN,2.3,2.27826,,,
106,GHED_CHEGDP_SHA2011,PUBLISHED,2012,WPR,WB_HI,BRN,1.9,1.85097,,,
107,GHED_CHEGDP_SHA2011,PUBLISHED,2017,WPR,WB_HI,BRN,2.4,2.37321,,,
108,GHED_CHEGDP_SHA2011,PUBLISHED,2001,EUR,WB_UMI,BGR,6.9,6.91217,,,
109,GHED_CHEGDP_SHA2011,PUBLISHED,2008,EUR,WB_UMI,BGR,6.3,6.29068,,,
110,GHED_CHEGDP_SHA2011,PUBLISHED,2010,EUR,WB_UMI,BGR,7.1,7.105810000000001,,,
111,GHED_CHEGDP_SHA2011,PUBLISHED,2017,EUR,WB_UMI,BGR,8.1,8.0956,,,
112,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AFR,WB_LI,BFA,3.2,3.24898,,,
113,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AFR,WB_LI,BFA,5.1,5.0915099999999995,,,
114,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AFR,WB_LI,BFA,5.2,5.22739,,,
115,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AFR,WB_LI,BFA,5.8,5.8253,,,
116,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AFR,WB_LI,BFA,6.9,6.91506,,,
117,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AFR,WB_LI,BDI,9.9,9.94232,,,
118,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AFR,WB_LI,BDI,9.2,9.23542,,,
119,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AFR,WB_LI,BDI,8.1,8.142560000000001,,,
120,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AFR,WB_LI,BDI,6.6,6.57857,,,
121,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AFR,WB_LMI,CPV,4.4,4.37711,,,
122,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AFR,WB_LMI,CPV,4.5,4.48975,,,
123,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AFR,WB_LMI,CPV,5.3,5.2899400000000005,,,
124,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AFR,WB_LMI,CPV,4.8,4.81861,,,
125,GHED_CHEGDP_SHA2011,PUBLISHED,2002,WPR,WB_LMI,KHM,7.2,7.23473,,,
126,GHED_CHEGDP_SHA2011,PUBLISHED,2004,WPR,WB_LMI,KHM,7.1,7.09305,,,
127,GHED_CHEGDP_SHA2011,PUBLISHED,2011,WPR,WB_LMI,KHM,7.5,7.5035300000000005,,,
128,GHED_CHEGDP_SHA2011,PUBLISHED,2013,WPR,WB_LMI,KHM,7.1,7.10387,,,
129,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AFR,WB_LMI,CMR,4.4,4.3510800000000005,,,
130,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AFR,WB_LMI,CMR,4.1,4.05042,,,
131,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LMI,CMR,4.3,4.329680000000001,,,
132,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AFR,WB_LMI,CMR,3.4,3.3988400000000003,,,
133,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AMR,WB_HI,CAN,8.3,8.27568,,,
134,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AMR,WB_HI,CAN,8.9,8.88824,,,
135,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AMR,WB_HI,CAN,10.7,10.71429,,,
136,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AMR,WB_HI,CAN,10.4,10.3525,,,
137,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AMR,WB_HI,CAN,10.7,10.73788,,,
138,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AFR,WB_LI,CAF,4.4,4.43354,,,
139,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AFR,WB_LI,CAF,4.3,4.2670699999999995,,,
140,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_LI,CAF,4.8,4.771059999999999,,,
141,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LI,CAF,4.3,4.34509,,,
142,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AFR,WB_LI,CAF,4.3,4.2815,,,
143,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AFR,WB_LI,TCD,5.5,5.4575,,,
144,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AFR,WB_LI,TCD,4.8,4.84111,,,
145,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_LI,TCD,4.3,4.34313,,,
146,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LI,TCD,4.4,4.441669999999999,,,
147,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AFR,WB_LI,TCD,4.3,4.2731699999999995,,,
148,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AFR,WB_LI,TCD,5.0,4.95711,,,
149,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AMR,WB_HI,CHL,6.6,6.5887199999999995,,,
150,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AMR,WB_HI,CHL,6.2,6.1753800000000005,,,
151,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AMR,WB_HI,CHL,7.0,7.020919999999999,,,
152,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AMR,WB_HI,CHL,7.8,7.8073,,,
153,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AMR,WB_HI,CHL,8.5,8.517389999999999,,,
154,GHED_CHEGDP_SHA2011,PUBLISHED,2003,WPR,WB_UMI,CHN,4.4,4.380319999999999,,,
155,GHED_CHEGDP_SHA2011,PUBLISHED,2005,WPR,WB_UMI,CHN,4.1,4.14222,,,
156,GHED_CHEGDP_SHA2011,PUBLISHED,2012,WPR,WB_UMI,CHN,4.5,4.5494,,,
157,GHED_CHEGDP_SHA2011,PUBLISHED,2014,WPR,WB_UMI,CHN,4.8,4.77323,,,
158,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AMR,WB_UMI,COL,5.8,5.79249,,,
159,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AMR,WB_UMI,COL,6.1,6.0854099999999995,,,
160,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_UMI,COL,7.1,7.082660000000001,,,
161,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AMR,WB_UMI,COL,6.8,6.7523100000000005,,,
162,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AFR,WB_LI,COM,10.9,10.93495,,,
163,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AFR,WB_LI,COM,10.3,10.32618,,,
164,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AFR,WB_LI,COM,8.5,8.51496,,,
165,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AFR,WB_LI,COM,7.9,7.9280800000000005,,,
166,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AFR,WB_LI,COM,7.4,7.38437,,,
167,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AFR,WB_LMI,COG,2.4,2.37584,,,
168,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AFR,WB_LMI,COG,2.6,2.55325,,,
169,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AFR,WB_LMI,COG,2.0,1.9805700000000002,,,
170,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AFR,WB_LMI,COG,2.9,2.9302799999999998,,,
171,GHED_CHEGDP_SHA2011,PUBLISHED,2001,WPR,WB_UMI,COK,3.5,3.5017,,,
172,GHED_CHEGDP_SHA2011,PUBLISHED,2006,WPR,WB_UMI,COK,3.7,3.6888199999999998,,,
173,GHED_CHEGDP_SHA2011,PUBLISHED,2008,WPR,WB_UMI,COK,3.3,3.3051699999999995,,,
174,GHED_CHEGDP_SHA2011,PUBLISHED,2015,WPR,WB_UMI,COK,2.9,2.85765,,,
175,GHED_CHEGDP_SHA2011,PUBLISHED,2017,WPR,WB_UMI,COK,3.3,3.30778,,,
176,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AMR,WB_UMI,CRI,7.0,6.969930000000001,,,
177,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AMR,WB_UMI,CRI,7.5,7.51461,,,
178,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AMR,WB_UMI,CRI,7.9,7.86832,,,
179,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AMR,WB_UMI,CRI,7.8,7.82286,,,
180,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EUR,WB_HI,HRV,6.6,6.58067,,,
181,GHED_CHEGDP_SHA2011,PUBLISHED,2006,EUR,WB_HI,HRV,7.0,6.984039999999999,,,
182,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EUR,WB_HI,HRV,6.5,6.522,,,
183,GHED_CHEGDP_SHA2011,PUBLISHED,2015,EUR,WB_HI,HRV,6.8,6.787960000000001,,,
184,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AMR,WB_UMI,CUB,7.1,7.11482,,,
185,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AMR,WB_UMI,CUB,6.8,6.83179,,,
186,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AMR,WB_UMI,CUB,11.3,11.31299,,,
187,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AMR,WB_UMI,CUB,10.4,10.431,,,
188,GHED_CHEGDP_SHA2011,PUBLISHED,2002,EUR,WB_HI,CYP,5.6,5.61566,,,
189,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EUR,WB_HI,CYP,5.4,5.4055800000000005,,,
190,GHED_CHEGDP_SHA2011,PUBLISHED,2009,EUR,WB_HI,CYP,6.5,6.46601,,,
191,GHED_CHEGDP_SHA2011,PUBLISHED,2011,EUR,WB_HI,CYP,6.6,6.59145,,,
192,GHED_CHEGDP_SHA2011,PUBLISHED,2000,EUR,WB_HI,CZE,5.7,5.71755,,,
193,GHED_CHEGDP_SHA2011,PUBLISHED,2002,EUR,WB_HI,CZE,6.2,6.198869999999999,,,
194,GHED_CHEGDP_SHA2011,PUBLISHED,2009,EUR,WB_HI,CZE,7.3,7.2929,,,
195,GHED_CHEGDP_SHA2011,PUBLISHED,2011,EUR,WB_HI,CZE,7.0,6.976889999999999,,,
196,GHED_CHEGDP_SHA2011,PUBLISHED,2016,EUR,WB_HI,CZE,7.1,7.1496,,,
197,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AFR,WB_LMI,CIV,5.6,5.60045,,,
198,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AFR,WB_LMI,CIV,4.4,4.3955400000000004,,,
199,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_LMI,CIV,6.3,6.292619999999999,,,
200,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LMI,CIV,6.2,6.1772,,,
201,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AFR,WB_LMI,CIV,4.5,4.53622,,,
202,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AFR,WB_LI,COD,1.6,1.5723799999999999,,,
203,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AFR,WB_LI,COD,4.3,4.27463,,,
204,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_LI,COD,4.4,4.44069,,,
205,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LI,COD,4.6,4.64417,,,
206,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AFR,WB_LI,COD,4.0,3.9794099999999997,,,
207,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AFR,WB_LI,COD,3.9,3.8874199999999997,,,
208,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EUR,WB_HI,DNK,9.1,9.09057,,,
209,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EUR,WB_HI,DNK,9.3,9.32516,,,
210,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EUR,WB_HI,DNK,10.2,10.24136,,,
211,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_HI,DNK,10.2,10.1719,,,
212,GHED_CHEGDP_SHA2011,PUBLISHED,2016,EUR,WB_HI,DNK,10.2,10.181230000000001,,,
213,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EMR,WB_LMI,DJI,5.6,5.5819,,,
214,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EMR,WB_LMI,DJI,4.5,4.52728,,,
215,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EMR,WB_LMI,DJI,4.6,4.6317699999999995,,,
216,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EMR,WB_LMI,DJI,4.1,4.13814,,,
217,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AMR,WB_UMI,DMA,5.3,5.34411,,,
218,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AMR,WB_UMI,DMA,5.2,5.23297,,,
219,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_UMI,DMA,5.6,5.56985,,,
220,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AMR,WB_UMI,DMA,5.8,5.82829,,,
221,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AMR,WB_UMI,DOM,4.9,4.88183,,,
222,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AMR,WB_UMI,DOM,4.4,4.38888,,,
223,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_UMI,DOM,5.6,5.5794,,,
224,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AMR,WB_UMI,DOM,5.9,5.88521,,,
225,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AMR,WB_UMI,DOM,6.1,6.1364,,,
226,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AMR,WB_UMI,ECU,3.7,3.7375599999999998,,,
227,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AMR,WB_UMI,ECU,5.8,5.8163800000000005,,,
228,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_UMI,ECU,7.1,7.1219600000000005,,,
229,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AMR,WB_UMI,ECU,8.3,8.257430000000001,,,
230,GHED_CHEGDP_SHA2011,PUBLISHED,2001,EMR,WB_LMI,EGY,5.4,5.4003,,,
231,GHED_CHEGDP_SHA2011,PUBLISHED,2006,EMR,WB_LMI,EGY,4.8,4.8419,,,
232,GHED_CHEGDP_SHA2011,PUBLISHED,2008,EMR,WB_LMI,EGY,4.5,4.46635,,,
233,GHED_CHEGDP_SHA2011,PUBLISHED,2015,EMR,WB_LMI,EGY,5.3,5.33657,,,
234,GHED_CHEGDP_SHA2011,PUBLISHED,2017,EMR,WB_LMI,EGY,5.3,5.287640000000001,,,
235,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AMR,WB_LMI,SLV,7.9,7.92342,,,
236,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AMR,WB_LMI,SLV,7.7,7.66488,,,
237,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AMR,WB_LMI,SLV,7.7,7.718389999999999,,,
238,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AMR,WB_LMI,SLV,7.6,7.6303399999999995,,,
239,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AFR,WB_UMI,GNQ,1.7,1.74728,,,
240,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AFR,WB_UMI,GNQ,1.5,1.51862,,,
241,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AFR,WB_UMI,GNQ,1.9,1.8756700000000002,,,
